Index,SYT,FlipSYT,FlipFoundQ,RootCount,FlipRootCount,Distance,SameRootsQ,Reason
133054,"{{1, 3, 4, 9, 14}, {2, 7, 10, 11}, {5, 8, 15}, {6, 13}, {12}}","{{1, 3, 4, 8, 10}, {2, 5, 6, 14}, {7, 9, 11}, {12, 13}, {15}}",False,,,,False,FlipSYTNotFound
133103,"{{1, 4, 6, 7, 14}, {2, 5, 11, 15}, {3, 10, 12}, {8, 13}, {9}}","{{1, 3, 6, 7, 13}, {2, 4, 8, 11}, {5, 10, 14}, {9, 12}, {15}}",False,,,,False,FlipSYTNotFound
133203,"{{1, 3, 4, 5, 10}, {2, 6, 12, 15}, {7, 8, 13}, {9, 14}, {11}}","{{1, 2, 5, 9, 14}, {3, 7, 12, 13}, {4, 8, 15}, {6, 10}, {11}}",False,,,,False,FlipSYTNotFound
133214,"{{1, 3, 6, 8, 14}, {2, 5, 10, 11}, {4, 9, 15}, {7, 13}, {12}}","{{1, 3, 4, 7, 9}, {2, 5, 6, 12}, {8, 10, 11}, {13, 14}, {15}}",False,,,,False,FlipSYTNotFound
133399,"{{1, 4, 5, 7, 15}, {2, 6, 10, 11}, {3, 8, 14}, {9, 13}, {12}}","{{1, 2, 3, 4, 13}, {5, 6, 7, 14}, {8, 10, 12}, {9, 15}, {11}}",False,,,,False,FlipSYTNotFound
133511,"{{1, 2, 6, 8, 14}, {3, 5, 10, 11}, {4, 7, 15}, {9, 13}, {12}}","{{1, 3, 4, 7, 12}, {2, 5, 6, 13}, {8, 9, 11}, {10, 15}, {14}}",False,,,,False,FlipSYTNotFound
133596,"{{1, 4, 5, 7, 14}, {2, 6, 10, 11}, {3, 8, 15}, {9, 13}, {12}}","{{1, 3, 4, 7, 13}, {2, 5, 6, 14}, {8, 10, 12}, {9, 15}, {11}}",False,,,,False,FlipSYTNotFound
133695,"{{1, 2, 4, 7, 8}, {3, 5, 12, 15}, {6, 10, 13}, {9, 14}, {11}}","{{1, 2, 5, 7, 15}, {3, 6, 10, 13}, {4, 9, 14}, {8, 11}, {12}}",False,,,,False,FlipSYTNotFound
134351,"{{1, 4, 8, 10, 11}, {2, 6, 9, 15}, {3, 12, 13}, {5, 14}, {7}}","{{1, 2, 4, 9, 11}, {3, 6, 7, 10}, {5, 12, 13}, {8, 14}, {15}}",False,,,,False,FlipSYTNotFound
134529,"{{1, 4, 5, 9, 14}, {2, 6, 8, 11}, {3, 7, 15}, {10, 13}, {12}}","{{1, 3, 4, 9, 13}, {2, 5, 6, 14}, {7, 8, 12}, {10, 15}, {11}}",False,,,,False,FlipSYTNotFound
134561,"{{1, 4, 5, 9, 15}, {2, 6, 8, 11}, {3, 7, 14}, {10, 13}, {12}}","{{1, 2, 3, 4, 13}, {5, 6, 9, 14}, {7, 8, 12}, {10, 15}, {11}}",False,,,,False,FlipSYTNotFound
134630,"{{1, 4, 5, 9, 15}, {2, 6, 7, 11}, {3, 8, 14}, {10, 13}, {12}}","{{1, 2, 3, 4, 13}, {5, 6, 10, 14}, {7, 8, 12}, {9, 15}, {11}}",False,,,,False,FlipSYTNotFound
134665,"{{1, 4, 5, 8, 14}, {2, 6, 9, 11}, {3, 7, 15}, {10, 13}, {12}}","{{1, 3, 4, 9, 13}, {2, 5, 6, 14}, {7, 10, 12}, {8, 15}, {11}}",False,,,,False,FlipSYTNotFound
134678,"{{1, 5, 6, 9, 14}, {2, 8, 10, 15}, {3, 11, 12}, {4, 13}, {7}}","{{1, 3, 5, 9, 12}, {2, 4, 8, 11}, {6, 10, 13}, {7, 14}, {15}}",False,,,,False,FlipSYTNotFound
134691,"{{1, 4, 8, 9, 14}, {2, 6, 10, 15}, {3, 11, 12}, {5, 13}, {7}}","{{1, 3, 5, 9, 11}, {2, 4, 8, 10}, {6, 12, 13}, {7, 14}, {15}}",False,,,,False,FlipSYTNotFound
134742,"{{1, 4, 5, 7, 14}, {2, 6, 9, 11}, {3, 8, 15}, {10, 13}, {12}}","{{1, 3, 4, 8, 13}, {2, 5, 6, 14}, {7, 10, 12}, {9, 15}, {11}}",False,,,,False,FlipSYTNotFound
134776,"{{1, 3, 6, 9, 14}, {2, 8, 10, 15}, {4, 11, 12}, {5, 13}, {7}}","{{1, 3, 5, 9, 14}, {2, 4, 8, 11}, {6, 10, 12}, {7, 13}, {15}}",False,,,,False,FlipSYTNotFound
134795,"{{1, 4, 5, 8, 15}, {2, 6, 9, 11}, {3, 7, 14}, {10, 13}, {12}}","{{1, 2, 3, 4, 13}, {5, 6, 9, 14}, {7, 10, 12}, {8, 15}, {11}}",False,,,,False,FlipSYTNotFound
134906,"{{1, 4, 5, 7, 15}, {2, 6, 9, 11}, {3, 8, 14}, {10, 13}, {12}}","{{1, 2, 3, 4, 13}, {5, 6, 8, 14}, {7, 10, 12}, {9, 15}, {11}}",False,,,,False,FlipSYTNotFound
134983,"{{1, 3, 6, 9, 11}, {2, 7, 10, 15}, {4, 12, 13}, {5, 14}, {8}}","{{1, 2, 4, 8, 14}, {3, 6, 9, 11}, {5, 10, 12}, {7, 13}, {15}}",False,,,,False,FlipSYTNotFound
134985,"{{1, 4, 5, 8, 15}, {2, 6, 7, 11}, {3, 9, 14}, {10, 13}, {12}}","{{1, 2, 3, 4, 13}, {5, 6, 10, 14}, {7, 9, 12}, {8, 15}, {11}}",False,,,,False,FlipSYTNotFound
135071,"{{1, 3, 6, 8, 11}, {2, 9, 10, 15}, {4, 12, 13}, {5, 14}, {7}}","{{1, 2, 4, 9, 14}, {3, 6, 7, 11}, {5, 10, 12}, {8, 13}, {15}}",False,,,,False,FlipSYTNotFound
135322,"{{1, 2, 5, 9, 14}, {3, 4, 8, 10}, {6, 11, 15}, {7, 13}, {12}}","{{1, 3, 4, 9, 13}, {2, 5, 8, 15}, {6, 10, 12}, {7, 11}, {14}}",False,,,,False,FlipSYTNotFound
135618,"{{1, 5, 6, 8, 14}, {2, 7, 9, 15}, {3, 11, 12}, {4, 13}, {10}}","{{1, 3, 5, 6, 12}, {2, 4, 9, 11}, {7, 10, 13}, {8, 14}, {15}}",False,,,,False,FlipSYTNotFound
136054,"{{1, 2, 3, 6, 14}, {4, 5, 7, 10}, {8, 11, 15}, {9, 13}, {12}}","{{1, 3, 4, 11, 12}, {2, 5, 7, 15}, {6, 8, 14}, {9, 13}, {10}}",False,,,,False,FlipSYTNotFound
136241,"{{1, 2, 3, 6, 14}, {4, 5, 7, 8}, {9, 11, 15}, {10, 13}, {12}}","{{1, 3, 4, 11, 12}, {2, 5, 6, 15}, {7, 9, 14}, {8, 13}, {10}}",False,,,,False,FlipSYTNotFound
136317,"{{1, 3, 6, 9, 10}, {2, 8, 11, 15}, {4, 12, 13}, {5, 14}, {7}}","{{1, 2, 4, 9, 14}, {3, 7, 8, 11}, {5, 10, 12}, {6, 13}, {15}}",False,,,,False,FlipSYTNotFound
136325,"{{1, 4, 5, 9, 14}, {2, 6, 8, 10}, {3, 7, 15}, {11, 13}, {12}}","{{1, 3, 4, 9, 13}, {2, 5, 8, 14}, {6, 10, 12}, {7, 15}, {11}}",False,,,,False,FlipSYTNotFound
136352,"{{1, 5, 6, 9, 10}, {2, 8, 11, 15}, {3, 12, 13}, {4, 14}, {7}}","{{1, 2, 4, 9, 12}, {3, 7, 8, 11}, {5, 10, 13}, {6, 14}, {15}}",False,,,,False,FlipSYTNotFound
136484,"{{1, 4, 5, 8, 14}, {2, 6, 9, 10}, {3, 7, 15}, {11, 13}, {12}}","{{1, 3, 4, 9, 13}, {2, 5, 7, 14}, {6, 10, 12}, {8, 15}, {11}}",False,,,,False,FlipSYTNotFound
136558,"{{1, 4, 5, 7, 14}, {2, 6, 9, 10}, {3, 8, 15}, {11, 13}, {12}}","{{1, 3, 4, 8, 13}, {2, 5, 7, 14}, {6, 10, 12}, {9, 15}, {11}}",False,,,,False,FlipSYTNotFound
136577,"{{1, 2, 4, 10, 14}, {3, 5, 9, 15}, {6, 7, 12}, {8, 13}, {11}}","{{1, 3, 5, 8, 10}, {2, 4, 7, 13}, {6, 9, 15}, {11, 14}, {12}}",False,,,,False,FlipSYTNotFound
136696,"{{1, 3, 4, 8, 14}, {2, 5, 7, 10}, {6, 9, 15}, {11, 13}, {12}}","{{1, 3, 4, 10, 14}, {2, 5, 7, 15}, {6, 9, 11}, {8, 13}, {12}}",False,,,,False,FlipSYTNotFound
136711,"{{1, 4, 5, 9, 15}, {2, 6, 8, 10}, {3, 7, 14}, {11, 13}, {12}}","{{1, 2, 3, 4, 13}, {5, 8, 9, 14}, {6, 10, 12}, {7, 15}, {11}}",False,,,,False,FlipSYTNotFound
136763,"{{1, 2, 6, 9, 15}, {3, 4, 7, 10}, {5, 8, 14}, {11, 13}, {12}}","{{1, 2, 3, 4, 13}, {5, 8, 11, 15}, {6, 9, 12}, {7, 14}, {10}}",False,,,,False,FlipSYTNotFound
136782,"{{1, 4, 5, 9, 15}, {2, 6, 7, 10}, {3, 8, 14}, {11, 13}, {12}}","{{1, 2, 3, 4, 13}, {5, 8, 10, 14}, {6, 9, 12}, {7, 15}, {11}}",False,,,,False,FlipSYTNotFound
136897,"{{1, 4, 5, 8, 15}, {2, 6, 9, 10}, {3, 7, 14}, {11, 13}, {12}}","{{1, 2, 3, 4, 13}, {5, 7, 9, 14}, {6, 10, 12}, {8, 15}, {11}}",False,,,,False,FlipSYTNotFound
136914,"{{1, 4, 5, 8, 14}, {2, 6, 7, 9}, {3, 10, 15}, {11, 13}, {12}}","{{1, 3, 4, 10, 13}, {2, 5, 9, 14}, {6, 11, 12}, {7, 15}, {8}}",False,,,,False,FlipSYTNotFound
136938,"{{1, 4, 6, 7, 14}, {2, 5, 8, 9}, {3, 10, 15}, {11, 13}, {12}}","{{1, 3, 4, 11, 13}, {2, 5, 8, 14}, {6, 10, 12}, {7, 15}, {9}}",False,,,,False,FlipSYTNotFound
137018,"{{1, 4, 5, 7, 15}, {2, 6, 9, 10}, {3, 8, 14}, {11, 13}, {12}}","{{1, 2, 3, 4, 13}, {5, 7, 8, 14}, {6, 10, 12}, {9, 15}, {11}}",False,,,,False,FlipSYTNotFound
137143,"{{1, 4, 5, 8, 15}, {2, 6, 7, 10}, {3, 9, 14}, {11, 13}, {12}}","{{1, 2, 3, 4, 13}, {5, 7, 10, 14}, {6, 9, 12}, {8, 15}, {11}}",False,,,,False,FlipSYTNotFound
137234,"{{1, 3, 9, 11, 14}, {2, 5, 10, 12}, {4, 7, 15}, {6, 8}, {13}}","{{1, 3, 6, 8, 10}, {2, 4, 9, 12}, {5, 7, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
137254,"{{1, 4, 9, 11, 14}, {2, 5, 10, 12}, {3, 7, 15}, {6, 8}, {13}}","{{1, 3, 6, 8, 10}, {2, 4, 9, 13}, {5, 7, 14}, {11, 15}, {12}}",False,,,,False,FlipSYTNotFound
137294,"{{1, 3, 9, 11, 14}, {2, 5, 10, 12}, {4, 6, 15}, {7, 8}, {13}}","{{1, 3, 6, 8, 9}, {2, 4, 10, 12}, {5, 7, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
137328,"{{1, 4, 8, 11, 14}, {2, 5, 10, 12}, {3, 7, 15}, {6, 9}, {13}}","{{1, 3, 6, 7, 10}, {2, 4, 9, 13}, {5, 8, 14}, {11, 15}, {12}}",False,,,,False,FlipSYTNotFound
137337,"{{1, 3, 8, 11, 14}, {2, 5, 10, 12}, {4, 7, 15}, {6, 9}, {13}}","{{1, 3, 6, 7, 10}, {2, 4, 9, 12}, {5, 8, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
137349,"{{1, 3, 8, 11, 14}, {2, 5, 10, 12}, {4, 6, 15}, {7, 9}, {13}}","{{1, 3, 6, 7, 9}, {2, 4, 10, 12}, {5, 8, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
137360,"{{1, 3, 4, 7, 15}, {2, 5, 6, 10}, {8, 9, 14}, {11, 13}, {12}}","{{1, 2, 3, 4, 14}, {5, 7, 8, 15}, {6, 10, 11}, {9, 13}, {12}}",False,,,,False,FlipSYTNotFound
137391,"{{1, 4, 6, 11, 14}, {2, 5, 10, 12}, {3, 8, 15}, {7, 9}, {13}}","{{1, 3, 6, 7, 9}, {2, 4, 11, 13}, {5, 8, 14}, {10, 15}, {12}}",False,,,,False,FlipSYTNotFound
137489,"{{1, 3, 7, 11, 14}, {2, 5, 10, 12}, {4, 6, 15}, {8, 9}, {13}}","{{1, 3, 6, 7, 8}, {2, 4, 10, 12}, {5, 9, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
137558,"{{1, 4, 6, 11, 14}, {2, 5, 10, 12}, {3, 7, 15}, {8, 9}, {13}}","{{1, 3, 6, 7, 8}, {2, 4, 11, 13}, {5, 9, 14}, {10, 15}, {12}}",False,,,,False,FlipSYTNotFound
137608,"{{1, 4, 8, 11, 14}, {2, 5, 9, 12}, {3, 7, 15}, {6, 10}, {13}}","{{1, 3, 6, 9, 10}, {2, 4, 11, 13}, {5, 7, 14}, {8, 15}, {12}}",False,,,,False,FlipSYTNotFound
137755,"{{1, 4, 6, 11, 14}, {2, 5, 9, 12}, {3, 8, 15}, {7, 10}, {13}}","{{1, 3, 6, 8, 9}, {2, 4, 11, 13}, {5, 7, 14}, {10, 15}, {12}}",False,,,,False,FlipSYTNotFound
137828,"{{1, 4, 5, 11, 14}, {2, 6, 9, 12}, {3, 7, 15}, {8, 10}, {13}}","{{1, 3, 6, 8, 13}, {2, 4, 9, 14}, {5, 7, 12}, {10, 15}, {11}}",False,,,,False,FlipSYTNotFound
137849,"{{1, 3, 9, 11, 15}, {2, 5, 10, 12}, {4, 7, 14}, {6, 8}, {13}}","{{1, 2, 3, 8, 10}, {4, 6, 9, 12}, {5, 7, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
137874,"{{1, 3, 9, 11, 15}, {2, 5, 10, 12}, {4, 6, 14}, {7, 8}, {13}}","{{1, 2, 3, 8, 9}, {4, 6, 10, 12}, {5, 7, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
137877,"{{1, 4, 9, 11, 15}, {2, 5, 10, 12}, {3, 7, 14}, {6, 8}, {13}}","{{1, 2, 3, 8, 10}, {4, 6, 9, 13}, {5, 7, 14}, {11, 15}, {12}}",False,,,,False,FlipSYTNotFound
137904,"{{1, 3, 8, 11, 15}, {2, 5, 10, 12}, {4, 6, 14}, {7, 9}, {13}}","{{1, 2, 3, 7, 9}, {4, 6, 10, 12}, {5, 8, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
137905,"{{1, 3, 8, 11, 15}, {2, 5, 10, 12}, {4, 7, 14}, {6, 9}, {13}}","{{1, 2, 3, 7, 10}, {4, 6, 9, 12}, {5, 8, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
137941,"{{1, 4, 6, 9, 10}, {2, 7, 8, 15}, {3, 12, 13}, {5, 14}, {11}}","{{1, 2, 4, 5, 11}, {3, 7, 8, 9}, {6, 12, 13}, {10, 14}, {15}}",False,,,,False,FlipSYTNotFound
137945,"{{1, 4, 8, 11, 15}, {2, 5, 10, 12}, {3, 7, 14}, {6, 9}, {13}}","{{1, 2, 3, 7, 10}, {4, 6, 9, 13}, {5, 8, 14}, {11, 15}, {12}}",False,,,,False,FlipSYTNotFound
138010,"{{1, 4, 6, 11, 15}, {2, 5, 10, 12}, {3, 8, 14}, {7, 9}, {13}}","{{1, 2, 3, 7, 9}, {4, 6, 11, 13}, {5, 8, 14}, {10, 15}, {12}}",False,,,,False,FlipSYTNotFound
138071,"{{1, 3, 7, 11, 15}, {2, 5, 10, 12}, {4, 6, 14}, {8, 9}, {13}}","{{1, 2, 3, 7, 8}, {4, 6, 10, 12}, {5, 9, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
138072,"{{1, 4, 5, 11, 14}, {2, 6, 7, 12}, {3, 9, 15}, {8, 10}, {13}}","{{1, 3, 6, 8, 13}, {2, 4, 10, 14}, {5, 7, 12}, {9, 15}, {11}}",False,,,,False,FlipSYTNotFound
138177,"{{1, 4, 5, 11, 14}, {2, 6, 8, 12}, {3, 7, 15}, {9, 10}, {13}}","{{1, 3, 6, 7, 13}, {2, 4, 9, 14}, {5, 8, 12}, {10, 15}, {11}}",False,,,,False,FlipSYTNotFound
138219,"{{1, 4, 9, 10, 14}, {2, 5, 11, 12}, {3, 7, 15}, {6, 8}, {13}}","{{1, 3, 5, 8, 10}, {2, 4, 9, 13}, {6, 7, 14}, {11, 15}, {12}}",False,,,,False,FlipSYTNotFound
138221,"{{1, 4, 5, 11, 14}, {2, 6, 7, 12}, {3, 8, 15}, {9, 10}, {13}}","{{1, 3, 6, 7, 13}, {2, 4, 10, 14}, {5, 8, 12}, {9, 15}, {11}}",False,,,,False,FlipSYTNotFound
138239,"{{1, 4, 6, 7, 10}, {2, 8, 9, 15}, {3, 12, 13}, {5, 14}, {11}}","{{1, 2, 4, 5, 13}, {3, 7, 8, 11}, {6, 10, 12}, {9, 14}, {15}}",True,20,20,1.40087051073084323632E-1,False,DistanceAboveTolerance
138246,"{{1, 3, 9, 10, 14}, {2, 5, 11, 12}, {4, 7, 15}, {6, 8}, {13}}","{{1, 3, 5, 8, 10}, {2, 4, 9, 12}, {6, 7, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
138280,"{{1, 3, 9, 10, 14}, {2, 5, 11, 12}, {4, 6, 15}, {7, 8}, {13}}","{{1, 3, 5, 8, 9}, {2, 4, 10, 12}, {6, 7, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
138301,"{{1, 4, 8, 10, 14}, {2, 5, 11, 12}, {3, 7, 15}, {6, 9}, {13}}","{{1, 3, 5, 7, 10}, {2, 4, 9, 13}, {6, 8, 14}, {11, 15}, {12}}",False,,,,False,FlipSYTNotFound
138318,"{{1, 3, 8, 10, 14}, {2, 5, 11, 12}, {4, 6, 15}, {7, 9}, {13}}","{{1, 3, 5, 7, 9}, {2, 4, 10, 12}, {6, 8, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
138322,"{{1, 3, 8, 10, 14}, {2, 5, 11, 12}, {4, 7, 15}, {6, 9}, {13}}","{{1, 3, 5, 7, 10}, {2, 4, 9, 12}, {6, 8, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
138361,"{{1, 4, 6, 11, 15}, {2, 5, 9, 12}, {3, 8, 14}, {7, 10}, {13}}","{{1, 2, 3, 8, 9}, {4, 6, 11, 13}, {5, 7, 14}, {10, 15}, {12}}",False,,,,False,FlipSYTNotFound
138453,"{{1, 4, 6, 10, 14}, {2, 5, 11, 12}, {3, 8, 15}, {7, 9}, {13}}","{{1, 3, 5, 7, 9}, {2, 4, 11, 13}, {6, 8, 14}, {10, 15}, {12}}",False,,,,False,FlipSYTNotFound
138498,"{{1, 4, 6, 10, 14}, {2, 5, 11, 12}, {3, 7, 15}, {8, 9}, {13}}","{{1, 3, 5, 7, 8}, {2, 4, 11, 13}, {6, 9, 14}, {10, 15}, {12}}",False,,,,False,FlipSYTNotFound
138508,"{{1, 3, 7, 10, 14}, {2, 5, 11, 12}, {4, 6, 15}, {8, 9}, {13}}","{{1, 3, 5, 7, 8}, {2, 4, 10, 12}, {6, 9, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
138510,"{{1, 3, 8, 9, 14}, {2, 5, 11, 12}, {4, 7, 15}, {6, 10}, {13}}","{{1, 3, 5, 6, 10}, {2, 4, 9, 12}, {7, 8, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
138521,"{{1, 4, 5, 11, 15}, {2, 6, 9, 12}, {3, 7, 14}, {8, 10}, {13}}","{{1, 2, 3, 8, 13}, {4, 6, 9, 14}, {5, 7, 12}, {10, 15}, {11}}",False,,,,False,FlipSYTNotFound
138566,"{{1, 3, 8, 9, 14}, {2, 5, 11, 12}, {4, 6, 15}, {7, 10}, {13}}","{{1, 3, 5, 6, 9}, {2, 4, 10, 12}, {7, 8, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
138709,"{{1, 4, 6, 9, 14}, {2, 5, 11, 12}, {3, 8, 15}, {7, 10}, {13}}","{{1, 3, 5, 6, 9}, {2, 4, 11, 13}, {7, 8, 14}, {10, 15}, {12}}",False,,,,False,FlipSYTNotFound
138749,"{{1, 3, 7, 9, 14}, {2, 5, 11, 12}, {4, 6, 15}, {8, 10}, {13}}","{{1, 3, 5, 6, 8}, {2, 4, 10, 12}, {7, 9, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
138770,"{{1, 4, 5, 11, 15}, {2, 6, 7, 12}, {3, 9, 14}, {8, 10}, {13}}","{{1, 2, 3, 8, 13}, {4, 6, 10, 14}, {5, 7, 12}, {9, 15}, {11}}",False,,,,False,FlipSYTNotFound
138876,"{{1, 4, 5, 11, 15}, {2, 6, 8, 12}, {3, 7, 14}, {9, 10}, {13}}","{{1, 2, 3, 7, 13}, {4, 6, 9, 14}, {5, 8, 12}, {10, 15}, {11}}",False,,,,False,FlipSYTNotFound
138937,"{{1, 3, 9, 10, 15}, {2, 5, 11, 12}, {4, 7, 14}, {6, 8}, {13}}","{{1, 2, 3, 8, 10}, {4, 5, 9, 12}, {6, 7, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
138950,"{{1, 4, 9, 10, 15}, {2, 5, 11, 12}, {3, 7, 14}, {6, 8}, {13}}","{{1, 2, 3, 8, 10}, {4, 5, 9, 13}, {6, 7, 14}, {11, 15}, {12}}",False,,,,False,FlipSYTNotFound
138965,"{{1, 4, 5, 11, 15}, {2, 6, 7, 12}, {3, 8, 14}, {9, 10}, {13}}","{{1, 2, 3, 7, 13}, {4, 6, 10, 14}, {5, 8, 12}, {9, 15}, {11}}",False,,,,False,FlipSYTNotFound
138966,"{{1, 3, 9, 10, 15}, {2, 5, 11, 12}, {4, 6, 14}, {7, 8}, {13}}","{{1, 2, 3, 8, 9}, {4, 5, 10, 12}, {6, 7, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
139060,"{{1, 4, 8, 10, 15}, {2, 5, 11, 12}, {3, 7, 14}, {6, 9}, {13}}","{{1, 2, 3, 7, 10}, {4, 5, 9, 13}, {6, 8, 14}, {11, 15}, {12}}",False,,,,False,FlipSYTNotFound
139066,"{{1, 3, 8, 10, 15}, {2, 5, 11, 12}, {4, 7, 14}, {6, 9}, {13}}","{{1, 2, 3, 7, 10}, {4, 5, 9, 12}, {6, 8, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
139079,"{{1, 4, 6, 7, 14}, {2, 5, 11, 12}, {3, 9, 15}, {8, 10}, {13}}","{{1, 3, 5, 6, 8}, {2, 4, 11, 13}, {7, 10, 14}, {9, 15}, {12}}",False,,,,False,FlipSYTNotFound
139084,"{{1, 3, 8, 10, 15}, {2, 5, 11, 12}, {4, 6, 14}, {7, 9}, {13}}","{{1, 2, 3, 7, 9}, {4, 5, 10, 12}, {6, 8, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
139130,"{{1, 2, 3, 8, 14}, {4, 5, 6, 15}, {7, 9, 12}, {10, 13}, {11}}","{{1, 3, 5, 9, 12}, {2, 4, 6, 11}, {7, 10, 15}, {8, 14}, {13}}",False,,,,False,FlipSYTNotFound
139169,"{{1, 3, 7, 8, 14}, {2, 5, 11, 12}, {4, 6, 15}, {9, 10}, {13}}","{{1, 3, 5, 6, 7}, {2, 4, 10, 12}, {8, 9, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
139194,"{{1, 3, 6, 8, 14}, {2, 5, 11, 12}, {4, 7, 15}, {9, 10}, {13}}","{{1, 3, 5, 6, 7}, {2, 4, 11, 12}, {8, 9, 14}, {10, 15}, {13}}",False,,,,False,FlipSYTNotFound
139231,"{{1, 4, 6, 10, 15}, {2, 5, 11, 12}, {3, 8, 14}, {7, 9}, {13}}","{{1, 2, 3, 7, 9}, {4, 5, 11, 13}, {6, 8, 14}, {10, 15}, {12}}",False,,,,False,FlipSYTNotFound
139277,"{{1, 3, 7, 10, 15}, {2, 5, 11, 12}, {4, 6, 14}, {8, 9}, {13}}","{{1, 2, 3, 7, 8}, {4, 5, 10, 12}, {6, 9, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
139350,"{{1, 3, 8, 9, 15}, {2, 5, 11, 12}, {4, 7, 14}, {6, 10}, {13}}","{{1, 2, 3, 6, 10}, {4, 5, 9, 12}, {7, 8, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
139379,"{{1, 3, 8, 9, 15}, {2, 5, 11, 12}, {4, 6, 14}, {7, 10}, {13}}","{{1, 2, 3, 6, 9}, {4, 5, 10, 12}, {7, 8, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
139551,"{{1, 4, 6, 9, 15}, {2, 5, 11, 12}, {3, 8, 14}, {7, 10}, {13}}","{{1, 2, 3, 6, 9}, {4, 5, 11, 13}, {7, 8, 14}, {10, 15}, {12}}",False,,,,False,FlipSYTNotFound
139555,"{{1, 4, 6, 10, 14}, {2, 5, 9, 12}, {3, 8, 15}, {7, 11}, {13}}","{{1, 3, 5, 8, 9}, {2, 4, 11, 13}, {6, 7, 14}, {10, 15}, {12}}",False,,,,False,FlipSYTNotFound
139604,"{{1, 2, 4, 11, 14}, {3, 5, 9, 15}, {6, 7, 10}, {8, 13}, {12}}","{{1, 3, 4, 8, 10}, {2, 5, 6, 13}, {7, 9, 15}, {11, 14}, {12}}",False,,,,False,FlipSYTNotFound
139605,"{{1, 3, 7, 9, 15}, {2, 5, 11, 12}, {4, 6, 14}, {8, 10}, {13}}","{{1, 2, 3, 6, 8}, {4, 5, 10, 12}, {7, 9, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
139653,"{{1, 4, 5, 10, 14}, {2, 6, 9, 12}, {3, 7, 15}, {8, 11}, {13}}","{{1, 3, 5, 8, 13}, {2, 4, 9, 14}, {6, 7, 12}, {10, 15}, {11}}",False,,,,False,FlipSYTNotFound
139868,"{{1, 4, 5, 10, 14}, {2, 6, 7, 12}, {3, 9, 15}, {8, 11}, {13}}","{{1, 3, 5, 8, 13}, {2, 4, 10, 14}, {6, 7, 12}, {9, 15}, {11}}",False,,,,False,FlipSYTNotFound
139932,"{{1, 2, 5, 11, 14}, {3, 4, 7, 15}, {6, 8, 10}, {9, 13}, {12}}","{{1, 3, 4, 7, 10}, {2, 5, 6, 13}, {8, 12, 15}, {9, 14}, {11}}",False,,,,False,FlipSYTNotFound
139959,"{{1, 2, 4, 11, 14}, {3, 6, 8, 15}, {5, 7, 9}, {10, 13}, {12}}","{{1, 3, 4, 9, 11}, {2, 5, 6, 13}, {7, 10, 15}, {8, 14}, {12}}",False,,,,False,FlipSYTNotFound
139985,"{{1, 4, 5, 10, 14}, {2, 6, 8, 12}, {3, 7, 15}, {9, 11}, {13}}","{{1, 3, 5, 7, 13}, {2, 4, 9, 14}, {6, 8, 12}, {10, 15}, {11}}",False,,,,False,FlipSYTNotFound
140035,"{{1, 4, 5, 10, 14}, {2, 6, 7, 12}, {3, 8, 15}, {9, 11}, {13}}","{{1, 3, 5, 7, 13}, {2, 4, 10, 14}, {6, 8, 12}, {9, 15}, {11}}",False,,,,False,FlipSYTNotFound
140088,"{{1, 3, 7, 8, 15}, {2, 5, 11, 12}, {4, 6, 14}, {9, 10}, {13}}","{{1, 2, 3, 6, 7}, {4, 5, 10, 12}, {8, 9, 14}, {11, 15}, {13}}",False,,,,False,FlipSYTNotFound
