66,"{{{-1.0908752716791349047613657778068254649991400800835536744177`37.017809755041704 - 2.0054920133022384161714306931924718319058203546928174491284`37.28225559468826*I, -1.0908752716791349047613657778068254649991400800835536744177`37.017809755041704 + 2.0054920133022384161714306931924718319058203546928174491284`37.28225559468826*I, -1.0399364179139241260690383194263596367130457672018750679503`37.06698442850563 - 0.9999724699267429423289098470817371073690537707284535310879`37.049965684992266*I, -1.0399364179139241260690383194263596367130457672018750679503`37.06698442850563 + 0.9999724699267429423289098470817371073690537707284535310879`37.049965684992266*I, -1.0398779335772767227535226783916740535632690869735637752418`37.68631243726462, 0.6748247143730618206990122161873155878850084262090365562899`36.47925568098036 - 1.4988287749051232033884100850265899174509668501200154811467`36.825816723633366*I, 0.6748247143730618206990122161873155878850084262090365562899`36.47925568098036 + 1.4988287749051232033884100850265899174509668501200154811467`36.825816723633366*I, 0.6753816954443301288390309197356907057701344590746809182755`36.4584473560317 - 0.4999999653564979178654139636691119779068970687667673863329`36.32786804429902*I, 0.6753816954443301288390309197356907057701344590746809182755`36.4584473560317 + 0.4999999653564979178654139636691119779068970687667673863329`36.32786804429902*I, 1.6165260796562897815673347012099651274154433970597429699502`36.57485853840523 - 1.0622614022787432341409667454017131684931021479243542389194`36.39250722435268*I, 1.6165260796562897815673347012099651274154433970597429699502`36.57485853840523 + 1.0622614022787432341409667454017131684931021479243542389194`36.39250722435268*I, 1.6911721314757145976198493588315157612853352913294332413168`36.78515114227405}, {-0.3110089294433593623991093541323125297361316348051007075199`39.11975803952999, 1.635310991300201364807739270128760371789768146026599178622`38.14212216619532 - 1.2009382898723109257152738181829504575294050521290121580378`38.00804250223086*I, 1.635310991300201364807739270128760371789768146026599178622`38.14212216619532 + 1.2009382898723109257152738181829504575294050521290121580378`38.00804250223086*I, 1.68665854216232347556371523948737740524858295261518360028`38.413571666100125}, {0.2281320269487959462306747582260868512094020843505859375`40.}}}","{{1.73911647443475 + 1.*I, 1.73911647443475 + 0.*I, 1.73911647443475 - 1.*I, 0.6346562695896637 + 1.5*I, 0.6346562695896637 + 0.5*I, 0.6346562695896637 - 0.5*I, 0.6346562695896637 - 1.5*I, -1.0013309366550796 + 2.*I, -1.0013309366550796 + 1.*I, -1.0013309366550796 + 0.*I, -1.0013309366550796 - 1.*I, -1.0013309366550796 - 2.*I}, {-0.3080953468506306 + 0.*I, 1.7374639690591827 + 1.*I, 1.7374639690591827 + 0.*I, 1.7374639690591827 - 1.*I}, {0.2032944821268227 + 0.*I}}"
67,"{{{-1.6911095237283716183830185026812970788180991885974076522788`36.58110160289416, -1.6132528080235656979596912108975167065289251160027494364175`36.41108020006075 - 1.0740025639847179267268000619295078731620971529652213742128`36.23438308851254*I, -1.6132528080235656979596912108975167065289251160027494364175`36.41108020006075 + 1.0740025639847179267268000619295078731620971529652213742128`36.23438308851254*I, -0.8324200997829157440985177601902547197013307717503200788583`36.41227107843443 - 0.9998321689305581907119758813611159932398483956196137357559`36.49185562598197*I, -0.8324200997829157440985177601902547197013307717503200788583`36.41227107843443 + 0.9998321689305581907119758813611159932398483956196137357559`36.49185562598197*I, -0.8322122325630349409274716514728227577861044162999366936545`36.98843226231621, 0.7902428858898331856692370435612685703309031743100330186448`36.7368554865313 - 1.4998699515130931004084068085441325330880208244963610291449`37.01514849623975*I, 0.7902428858898331856692370435612685703309031743100330186448`36.7368554865313 + 1.4998699515130931004084068085441325330880208244963610291449`37.01514849623975*I, 0.7903250635884984883871175095901747744238074851693269579228`37.22865064162277 - 0.5000000154203485242488803716726026193003215610473187829008`37.029814904408845*I, 0.7903250635884984883871175095901747744238074851693269579228`37.22865064162277 + 0.5000000154203485242488803716726026193003215610473187829008`37.029814904408845*I, 0.8776798577952122353179540624334705115028961445823354153792`36.74959257448933 - 2.6312741194732908260640968523084998664843372231069475932631`37.22642253694729*I, 0.8776798577952122353179540624334705115028961445823354153792`36.74959257448933 + 2.6312741194732908260640968523084998664843372231069475932631`37.22642253694729*I}, {-1.6832611152216648731441164496995535729879135691780108083803`38.185568457597334, -1.6219774749356672627626575521430236591530117748107601299322`37.94897708805673 - 1.1813520406258276401005398898509160366346123527955181149849`37.81131160518196*I, -1.6219774749356672627626575521430236591530117748107601299322`37.94897708805673 + 1.1813520406258276401005398898509160366346123527955181149849`37.81131160518196*I, -0.0691278496215636368664195077854020172537822008619272650886`38.57408866190787}, {-0.51594691387131141890876051547820679843425750732421875`40.}}}","{{-1.738289084831527 + 1.*I, -1.738289084831527 + 0.*I, -1.738289084831527 - 1.*I, -0.8021807179025466 + 1.*I, -0.8021807179025466 + 0.*I, -0.8021807179025466 - 1.*I, 0.7672457219283347 + 2.5*I, 0.7672457219283347 + 1.5*I, 0.7672457219283347 + 0.5*I, 0.7672457219283347 - 0.5*I, 0.7672457219283347 - 1.5*I, 0.7672457219283347 - 2.5*I}, {-0.06491037709534275 + 0.*I, -1.7421257412315818 + 1.*I, -1.7421257412315818 + 0.*I, -1.7421257412315818 - 1.*I}, {-0.4842142181294025 + 0.*I}}"
68,"{{{-1.4598803711798862964729310138894403920341747068687042103642`37.40794299026871, -1.4424803477937833775548258523858186871746827357470347193967`37.08101103250101 - 1.0126508672539106893121449599751340460706410064819252600186`36.927360866399894*I, -1.4424803477937833775548258523858186871746827357470347193967`37.08101103250101 + 1.0126508672539106893121449599751340460706410064819252600186`36.927360866399894*I, -0.6943200003139180922456592041443525681206442449761365046356`37.495203316906476, -0.6943169528303856989946560284906003673719479331901011701739`36.96703542023709 - 0.9999795591954235582294333997648285795391579639494144095386`37.12546877345516*I, -0.6943169528303856989946560284906003673719479331901011701739`36.96703542023709 + 0.9999795591954235582294333997648285795391579639494144095386`37.12546877345516*I, 0.8083526554606862582112171965900173833902505665520352975539`37.28862325116298 - 1.4998921447382829778394192162027474233401538425160754091419`37.55708241247591*I, 0.8083526554606862582112171965900173833902505665520352975539`37.28862325116298 + 1.4998921447382829778394192162027474233401538425160754091419`37.55708241247591*I, 0.8084590322817304785530860704078603929656394621585140154185`37.67870048255506 - 0.5000000238460059778339970680971120165238458255060858858225`37.47001249016965*I, 0.8084590322817304785530860704078603929656394621585140154185`37.67870048255506 + 0.5000000238460059778339970680971120165238458255060858858225`37.47001249016965*I, 0.8960567256064249779866356057237034627586704521588448970611`37.297095254239586 - 2.6232341157181765677796727624257374338469172297025438128238`37.7635968021288*I, 0.8960567256064249779866356057237034627586704521588448970611`37.297095254239586 + 2.6232341157181765677796727624257374338469172297025438128238`37.7635968021288*I}, {-1.1728956947626404579274210561029021987512376490995811359135`38.117507976949575 - 0.673597706545080382065496924791299854344000192676575760595`37.876649184600666*I, -1.1728956947626404579274210561029021987512376490995811359135`38.117507976949575 + 0.673597706545080382065496924791299854344000192676575760595`37.876649184600666*I, -0.2291624512818186132688838958273611913924747125540646974198`37.873354476522344 - 0.67621719735993488492777986562581982250233917099939935582`38.34329722882416*I, -0.2291624512818186132688838958273611913924747125540646974198`37.873354476522344 + 0.67621719735993488492777986562581982250233917099939935582`38.34329722882416*I}, {-0.63736183706979765428712880748207680881023406982421875`40.}}}","{{-1.3903068255336695 + 1.*I, -1.3903068255336695 + 0.*I, -1.3903068255336695 - 1.*I, -0.7098961101794312 + 1.*I, -0.7098961101794312 + 0.*I, -0.7098961101794312 - 1.*I, 0.7565021485932246 + 2.5*I, 0.7565021485932246 + 1.5*I, 0.7565021485932246 + 0.5*I, 0.7565021485932246 - 0.5*I, 0.7565021485932246 - 1.5*I, 0.7565021485932246 - 2.5*I}, {-0.4779173729341386 + 0.*I, -0.7998266306363475 + 1.*I, -0.7998266306363475 + 0.*I, -0.7998266306363475 - 1.*I}, {-0.5583946873596909 + 0.*I}}"
1695,"{{{-1.3923827711352927446223219455640072815850731622033008411134`37.796442834752504 - 0.5221394233489197456065975385734978676078972161911901644231`37.370470679115215*I, -1.3923827711352927446223219455640072815850731622033008411134`37.796442834752504 + 0.5221394233489197456065975385734978676078972161911901644231`37.370470679115215*I, -0.4806508359694722231311024220304479763760403939420417997634`37.20816457857063 - 0.4999999286870125702139970996805837271615373220931824253969`37.2253048189718*I, -0.4806508359694722231311024220304479763760403939420417997634`37.20816457857063 + 0.4999999286870125702139970996805837271615373220931824253969`37.2253048189718*I, 0.2230161387864792685630844658305471415708214069593121503411`36.6136465314552 - 1.0000000071541177179173931080322580284196237527272971819119`37.265310242221204*I, 0.2230161387864792685630844658305471415708214069593121503411`36.6136465314552 + 1.0000000071541177179173931080322580284196237527272971819119`37.265310242221204*I, 0.2230161432988221949542388789361884235660579630463347655893`37.37346383915714, 0.2736482571593256829533465107754115467408073471601176075103`37.03171445857301 - 2.0244396482956223987937906731722753455019662267090529062808`37.90082660636878*I, 0.2736482571593256829533465107754115467408073471601176075103`37.03171445857301 + 2.0244396482956223987937906731722753455019662267090529062808`37.90082660636878*I, 0.8951670353574880989931493900674754787637434450312201346077`37.84343193638059, 0.8952699006790138784820229493399523906221178333330465295704`37.305645283018066 - 1.0001714439118626031652202500252834259025833573002277684316`37.35376575019148*I, 0.8952699006790138784820229493399523906221178333330465295704`37.305645283018066 + 1.0001714439118626031652202500252834259025833573002277684316`37.35376575019148*I}, {-0.828873815852921520303588714127101219153610168879007739079`38.63304831079341 - 0.238776107977338031499130257279631949840065535963607756773`38.092550759285686*I, -0.828873815852921520303588714127101219153610168879007739079`38.63304831079341 + 0.238776107977338031499130257279631949840065535963607756773`38.092550759285686*I, 0.9848583735493394996776333815411318225971930215604856036623`38.99058986235933 - 0.6497737974614206753045524556592901777606161990868892328325`38.80997827476404*I, 0.9848583735493394996776333815411318225971930215604856036623`38.99058986235933 + 0.6497737974614206753045524556592901777606161990868892328325`38.80997827476404*I}, {0.287940775464415599227407938087708316743373870849609375`40.}}}","{{-1.3641025873138717 + 0.5*I, -1.3641025873138717 - 0.5*I, -0.48780054359458336 + 0.5*I, -0.48780054359458336 - 0.5*I, 0.9020776202268056 + 1.*I, 0.9020776202268056 + 0.*I, 0.9020776202268056 - 1.*I, 0.16327032363572394 + 2.*I, 0.16327032363572394 + 1.*I, 0.16327032363572394 + 0.*I, 0.16327032363572394 - 1.*I, 0.16327032363572394 - 2.*I}, {-0.8146356718571195 + 0.5*I, -0.8146356718571195 - 0.5*I, 1.0209820996389787 + 0.5*I, 1.0209820996389787 - 0.5*I}, {0.10317321389092964 + 0.*I}}"
695,"{{{-1.0435637336062670348803211564831028129046846703949892081313`36.63348039080567 - 0.5115578573508335947222115692110315510089981643159246920118`36.32385617257676*I, -1.0435637336062670348803211564831028129046846703949892081313`36.63348039080567 + 0.5115578573508335947222115692110315510089981643159246920118`36.32385617257676*I, -0.628561515295818201050685149481122314096893004077177502479`36.45108743526943 - 0.9997973044173459229643270728559549111178612754541936586122`36.652651609666165*I, -0.628561515295818201050685149481122314096893004077177502479`36.45108743526943 + 0.9997973044173459229643270728559549111178612754541936586122`36.652651609666165*I, -0.6284207008347931270974337273966651305925223803015229497251`36.56198832546413, -0.0735153040453699725491372260547064602683354184134806169737`35.625488639916135 - 0.9999999689856361036268489050974209893285584295710936993588`36.75911086871505*I, -0.0735153040453699725491372260547064602683354184134806169737`35.625488639916135 + 0.9999999689856361036268489050974209893285584295710936993588`36.75911086871505*I, -0.0735152514227609100125882414118661812869886636691305305299`35.99462119171542, 1.0308005584176763678236102589723101265793875400871436694154`37.22573054209953 - 0.5000114652573641737731145154534276342870182129280306487835`36.91153585976722*I, 1.0308005584176763678236102589723101265793875400871436694154`37.22573054209953 + 0.5000114652573641737731145154534276342870182129280306487835`36.91153585976722*I, 1.0490616280000663231986350438392789352055661739546564978331`37.45498530797379 - 1.4927468808559250866291074321690823787338219155457372146439`37.60817047842141*I, 1.0490616280000663231986350438392789352055661739546564978331`37.45498530797379 + 1.4927468808559250866291074321690823787338219155457372146439`37.60817047842141*I}, {-0.3425040658259873609680010167606701317861986856313323858438`38.17814258071561 - 1.0458661238319043605108331202537663081305541651919246012724`38.66295294558992*I, -0.3425040658259873609680010167606701317861986856313323858438`38.17814258071561 + 1.0458661238319043605108331202537663081305541651919246012724`38.66295294558992*I, -0.3363772040567492158142569099023437282556432074554678026779`38.809240181160995, 0.9543999650747657484673136783227255451664093124420909076988`39.015465858339546}, {0.6191309999039995570768724064691923558712005615234375`40.}}}","{{-1.0685196493779925 + 0.5*I, -1.0685196493779925 - 0.5*I, -0.617690921039336 + 1.*I, -0.617690921039336 + 0.*I, -0.617690921039336 - 1.*I, -0.060603740534409235 + 1.*I, -0.060603740534409235 + 0.*I, -0.060603740534409235 - 1.*I, 1.0011948594545264 + 1.5*I, 1.0011948594545264 + 0.5*I, 1.0011948594545264 - 0.5*I, 1.0011948594545264 - 1.5*I}, {0.9382231861438142 + 0.*I, -0.33038080401560016 + 1.*I, -0.33038080401560016 + 0.*I, -0.33038080401560016 - 1.*I}, {0.6210721886039605 + 0.*I}}"
2013,"{{{-0.6757520837555146190787908162950287364580938135239593601253`37.28852565512147 - 2.0405578599773825397671686314249907240881612359670304879059`37.76848717524931*I, -0.6757520837555146190787908162950287364580938135239593601253`37.28852565512147 + 2.0405578599773825397671686314249907240881612359670304879059`37.76848717524931*I, -0.6345859839714293423373143498278216470615353795771938760447`37.2598202310877 - 0.5000034721119712045747009410390997420238482354828740826241`37.15630277559397*I, -0.6345859839714293423373143498278216470615353795771938760447`37.2598202310877 + 0.5000034721119712045747009410390997420238482354828740826241`37.15630277559397*I, -0.6043183045735312964952475653478771827710050760886137391092`37.61549462067864, -0.6043158769960816915296985520191076647239811433164347858256`37.19882915888438 - 1.0000015817962251634533086376747721231190111350825933283614`37.41756584137204*I, -0.6043158769960816915296985520191076647239811433164347858256`37.19882915888438 + 1.0000015817962251634533086376747721231190111350825933283614`37.41756584137204*I, 0.8349463631973183419986826192293155766324120519236853553606`37.2861094937053 - 0.4995526499481067470864127103919968726790867017690963238356`37.063032183414656*I, 0.8349463631973183419986826192293155766324120519236853553606`37.2861094937053 + 0.4995526499481067470864127103919968726790867017690963238356`37.063032183414656*I, 1.3277492284176708175649967593726861704511711349667549907201`37.59893543958968, 1.3333019016043007571134861387633800227789269073443285686071`37.319144014997356 - 1.0084041187123689398573224942166068533366256251943448878735`37.197850127314226*I, 1.3333019016043007571134861387633800227789269073443285686071`37.319144014997356 + 1.0084041187123689398573224942166068533366256251943448878735`37.197850127314226*I}, {-0.2591379464141952774905596802812065250088859044959433458008`38.47927824328914, -0.0902049292807583429274141006107515094947271678093296263375`38.16142535767854, 1.4052910018488033222979572419639555893680225599156573194026`38.44392430946548 - 0.6089227740511714969046062106678108105088873684281657187537`38.08072026122051*I, 1.4052910018488033222979572419639555893680225599156573194026`38.44392430946548 + 0.6089227740511714969046062106678108105088873684281657187537`38.08072026122051*I}, {0.84950535427141371513926060288213193416595458984375`40.}}}","{{-0.611406405561039 + 0.5*I, -0.611406405561039 - 0.5*I, 0.8104031533879037 + 0.5*I, 0.8104031533879037 - 0.5*I, 1.3187465123512307 + 1.*I, 1.3187465123512307 + 0.*I, 1.3187465123512307 - 1.*I, -0.5725910119132469 + 2.*I, -0.5725910119132469 + 1.*I, -0.5725910119132469 + 0.*I, -0.5725910119132469 - 1.*I, -0.5725910119132469 - 2.*I}, {-0.19011496860538468 + 0.5*I, -0.19011496860538468 - 0.5*I, 1.4538998111080492 + 0.5*I, 1.4538998111080492 - 0.5*I}, {0.6318924212513323 + 0.*I}}"
1305,"{{{-0.873371376878026090601455129177587842122916177071390793004`37.589693626251616 - 1.5001166698547975892814552792922002972791223751691053157222`37.824619708751534*I, -0.873371376878026090601455129177587842122916177071390793004`37.589693626251616 + 1.5001166698547975892814552792922002972791223751691053157222`37.824619708751534*I, -0.8477014477334738967828976853203038373002397613579978617459`37.042858662112025 - 0.5000299759154749138259232644955691921800741578329531733414`36.813611777556076*I, -0.8477014477334738967828976853203038373002397613579978617459`37.042858662112025 + 0.5000299759154749138259232644955691921800741578329531733414`36.813611777556076*I, -0.4965461010725062570726981218621514005849873541662355990456`36.78220881562258 - 0.5000001755011092324004535607654526105433839040869732279172`36.785219396278606*I, -0.4965461010725062570726981218621514005849873541662355990456`36.78220881562258 + 0.5000001755011092324004535607654526105433839040869732279172`36.785219396278606*I, 0.1838241492309783522086627419299363386158140061094221273747`36.7946889314322 - 0.5000000000000277678380141212679133355936000685459366708944`37.22925637110758*I, 0.1838241492309783522086627419299363386158140061094221273747`36.7946889314322 + 0.5000000000000277678380141212679133355936000685459366708944`37.22925637110758*I, 1.1519046789722417609748113581731987167757765014067412469245`37.60664430985431 - 0.5002368967615399449440123433466082794531201482947971937954`37.244403489012576*I, 1.1519046789722417609748113581731987167757765014067412469245`37.60664430985431 + 0.5002368967615399449440123433466082794531201482947971937954`37.244403489012576*I, 1.1644442355130536676067117899909374884883143896711130785702`37.775194963299036 - 1.4894470678901786958605573995165236441434141276801268451752`37.882101341841505*I, 1.1644442355130536676067117899909374884883143896711130785702`37.775194963299036 + 1.4894470678901786958605573995165236441434141276801268451752`37.882101341841505*I}, {-0.404504669658562962486848115120813831596142430207712030567`38.64766937623446 - 0.3519282992911803947096888428814521594796467998538560923653`38.5872000274686*I, -0.404504669658562962486848115120813831596142430207712030567`38.64766937623446 + 0.3519282992911803947096888428814521594796467998538560923653`38.5872000274686*I, 0.9696129457230981749589803827937704423155053249017224472339`38.81725461408028 - 0.620618876797239787811816646636656974884498750559487744777`38.62348118975274*I, 0.9696129457230981749589803827937704423155053249017224472339`38.81725461408028 + 0.620618876797239787811816646636656974884498750559487744777`38.62348118975274*I}, {0.49509258855381121922079046271392144262790679931640625`40.}}}","{{-0.49793157528766946 + 0.5*I, -0.49793157528766946 - 0.5*I, 0.17446258276662505 + 0.5*I, 0.17446258276662505 - 0.5*I, -0.7955496554078694 + 1.5*I, -0.7955496554078694 + 0.5*I, -0.7955496554078694 - 0.5*I, -0.7955496554078694 - 1.5*I, 1.120751576840547 + 1.5*I, 1.120751576840547 + 0.5*I, 1.120751576840547 - 0.5*I, 1.120751576840547 - 1.5*I}, {-0.4066025558143047 + 0.5*I, -0.4066025558143047 - 0.5*I, 1.042311015832801 + 0.5*I, 1.042311015832801 - 0.5*I}, {0.31785423000924823 + 0.*I}}"
663,"{{{-0.5726893880802402959580897504881979844893832898660908823087`36.42160481018721 - 0.999997215253251865222996366784879824274116846456334148583`36.66368446506317*I, -0.5726893880802402959580897504881979844893832898660908823087`36.42160481018721 + 0.999997215253251865222996366784879824274116846456334148583`36.66368446506317*I, -0.5726650834563091403284198048449819540024301226193799968628`37.187315349692575, -0.0452812763796388239255708083200985902589738976044475912439`35.16809463564766 - 0.4999999999999998674524343939960718548499148186191957693388`36.211145979824195*I, -0.0452812763796388239255708083200985902589738976044475912439`35.16809463564766 + 0.4999999999999998674524343939960718548499148186191957693388`36.211145979824195*I, -0.0437410884354791040798659144890365868506866145374020770425`35.13304803740648 - 1.5022665004074501810858122434751300418283029593031916033607`36.66890543462395*I, -0.0437410884354791040798659144890365868506866145374020770425`35.13304803740648 + 1.5022665004074501810858122434751300418283029593031916033607`36.66890543462395*I, 0.3107748552813676228764081867700992204073315091530929717172`36.580623621102866, 0.3107753772831120967874563627489379621309737457983245189197`35.81230527112551 - 1.0000005602754332655616487116200404799125379767707728237932`36.31985891208714*I, 0.3107753772831120967874563627489379621309737457983245189197`35.81230527112551 + 1.0000005602754332655616487116200404799125379767707728237932`36.31985891208714*I, 1.0607342233155079069124366649162898302062539138144319979523`36.715210066403095 - 0.4939655137918073218824576686813014821106165354617178747814`36.38330011504322*I, 1.0607342233155079069124366649162898302062539138144319979523`36.715210066403095 + 0.4939655137918073218824576686813014821106165354617178747814`36.38330011504322*I}, {-0.1462779719449573611075939385652414685237484388739955984165`38.03980017657164 - 0.1393450419347508228498698509254274661315108153287852737291`38.01871276669345*I, -0.1462779719449573611075939385652414685237484388739955984165`38.03980017657164 + 0.1393450419347508228498698509254274661315108153287852737291`38.01871276669345*I, 1.3039834391765395840535490718442508802561041924547247650829`38.44899808086683 - 0.5819530895466360507862864058366881632324692010840282012038`38.09861398322224*I, 1.3039834391765395840535490718442508802561041924547247650829`38.44899808086683 + 0.5819530895466360507862864058366881632324692010840282012038`38.09861398322224*I}, {0.7881834743492766026662366130040027201175689697265625`40.}}}","{{1.0383270950409957 + 0.5*I, 1.0383270950409957 - 0.5*I, -0.5474418119972543 + 1.*I, -0.5474418119972543 + 0.*I, -0.5474418119972543 - 1.*I, 0.3060697248180181 + 1.*I, 0.3060697248180181 + 0.*I, 0.3060697248180181 - 1.*I, -0.0544601926318028 + 1.5*I, -0.0544601926318028 + 0.5*I, -0.0544601926318028 - 0.5*I, -0.0544601926318028 - 1.5*I}, {-0.12891170276905412 + 0.5*I, -0.12891170276905412 - 0.5*I, 1.328392091120887 + 0.5*I, 1.328392091120887 - 0.5*I}, {0.5997401941759164 + 0.*I}}"
815,"{{{-1.0440278277397916934021067680748488419176103464040627716543`37.19960492968838, -1.0339292819282779222505861465366561330673186054564646607438`37.011587826140584 - 0.9948319811118955421113420022530859363807847892206644952446`36.994846729174384*I, -1.0339292819282779222505861465366561330673186054564646607438`37.011587826140584 + 0.9948319811118955421113420022530859363807847892206644952446`36.994846729174384*I, -0.2031290528925200247620355641894123111634842509395811162388`36.21578876608776, -0.2031288370993470050815420161478303173646713009447269251165`35.986439105661404 - 1.0000002604013762555659064119460604122185831180671020180744`36.67866763653845*I, -0.2031288370993470050815420161478303173646713009447269251165`35.986439105661404 + 1.0000002604013762555659064119460604122185831180671020180744`36.67866763653845*I, -0.1994842307114917098924896489784766113440126756825484783225`35.69794845901177 - 0.500000000000385575042743608863897048838601751044952963424`36.09700989307806*I, -0.1994842307114917098924896489784766113440126756825484783225`35.69794845901177 + 0.500000000000385575042743608863897048838601751044952963424`36.09700989307806*I, 1.0130707681795499063662220101333824248111320770360564101758`37.16266617136973 - 0.5000004064688681401216139076432969618332348628946598564459`36.8559967446471*I, 1.0130707681795499063662220101333824248111320770360564101758`37.16266617136973 + 0.5000004064688681401216139076432969618332348628946598564459`36.8559967446471*I, 1.0327943240375447456350041407379529563249654569177477854533`37.425290547236536 - 1.4935094436218670294934757053028274425945310134354428680682`37.585484677778226*I, 1.0327943240375447456350041407379529563249654569177477854533`37.425290547236536 + 1.4935094436218670294934757053028274425945310134354428680682`37.585484677778226*I}, {-0.3632240908769707447268691199561850020519793867038467002348`38.77978298007814, -0.3520965311872143708773105324020053566397683695220009285378`38.15691229876463 - 0.9843912065970739514692556175844420664346434100068952519263`38.603418277858225*I, -0.3520965311872143708773105324020053566397683695220009285378`38.15691229876463 + 0.9843912065970739514692556175844420664346434100068952519263`38.603418277858225*I, 1.0103943618986882202819413395808167289728735476228485573104`39.166284634231}, {0.67155716428617895363828438348718918859958648681640625`40.}}}","{{-0.20712073978184722 + 0.5*I, -0.20712073978184722 - 0.5*I, -1.015974307858672 + 1.*I, -1.015974307858672 + 0.*I, -1.015974307858672 - 1.*I, -0.19078119089794038 + 1.*I, -0.19078119089794038 + 0.*I, -0.19078119089794038 - 1.*I, 0.9780805352996109 + 1.5*I, 0.9780805352996109 + 0.5*I, 0.9780805352996109 - 0.5*I, 0.9780805352996109 - 1.5*I}, {1.0010882225177316 + 0.*I, -0.33695052847937873 + 1.*I, -0.33695052847937873 + 0.*I, -0.33695052847937873 - 1.*I}, {0.666578534768454 + 0.*I}}"
3091,"{{{-0.6270104181801450897590522653003325194636460836784971914184`35.66046661584974 - 0.4999895825219622475526651709390479492414612206306025011398`35.56215281461308*I, -0.6270104181801450897590522653003325194636460836784971914184`35.66046661584974 + 0.4999895825219622475526651709390479492414612206306025011398`35.56215281461308*I, -0.2489108547422097265799020184679364889545875766472295624868`35.35314022748187, -0.2489107626502185239275314631424703289975308950624312979732`35.21622689374962 - 0.999999917728381661250462294848682665280386216376707933412`35.82018318254974*I, -0.2489107626502185239275314631424703289975308950624312979732`35.21622689374962 + 0.999999917728381661250462294848682665280386216376707933412`35.82018318254974*I, -0.2223464294353689722396014072270299584575453998992964466637`35.88959992926697 - 2.1449913444112778158186986218620912040565918940561359883388`36.87399531360723*I, -0.2223464294353689722396014072270299584575453998992964466637`35.88959992926697 + 2.1449913444112778158186986218620912040565918940561359883388`36.87399531360723*I, 0.4355784856287990468404702629872271735045941632606122824789`35.103504335834785 - 0.500000095662121365827233096612270724077305203508678541924`35.16340800259925*I, 0.4355784856287990468404702629872271735045941632606122824789`35.103504335834785 + 0.500000095662121365827233096612270724077305203508678541924`35.16340800259925*I, 0.9703023134306523469828875627164388825789702208157988462266`35.99459181798704 - 1.0054356139477496985672602966486553705932921592293250110669`36.01003901563182*I, 0.9703023134306523469828875627164388825789702208157988462266`35.99459181798704 + 1.0054356139477496985672602966486553705932921592293250110669`36.01003901563182*I, 0.9712861149361226564676322599303041905338312006851581031122`35.98313715211071}, {-1.1116228650655898320685211828837523286325260995865514256159`39.2842378521589, 1.2430830966858676921767374091290587362438316030869806637025`38.18851728202063 - 1.1206025694144972485975330792581503951863288522237123656098`38.14346873493768*I, 1.2430830966858676921767374091290587362438316030869806637025`38.18851728202063 + 1.1206025694144972485975330792581503951863288522237123656098`38.14346873493768*I, 1.3006599472565548071543887807306506803833221626183192648775`38.515118374379306}, {-0.492808318139850876082874719941173680126667022705078125`40.}}}","{{-0.6123118541108753 + 0.5*I, -0.6123118541108753 - 0.5*I, 0.4195221604915778 + 0.5*I, 0.4195221604915778 - 0.5*I, 0.9685170008231601 + 1.*I, 0.9685170008231601 + 0.*I, 0.9685170008231601 - 1.*I, -0.26845018154649763 + 2.*I, -0.26845018154649763 + 1.*I, -0.26845018154649763 + 0.*I, -0.26845018154649763 - 1.*I, -0.26845018154649763 - 2.*I}, {-1.1240153639555328 + 0.*I, 1.3380141722380934 + 1.*I, 1.3380141722380934 + 0.*I, 1.3380141722380934 - 1.*I}, {-0.5085079799071263 + 0.*I}}"
